Ticker,DateKey,month_end_close,monthly_high,monthly_low,total_volume,monthly_return
ABT,201802,58.67,62.54,57.33,54083697,-5.614543114543107
ACN,201302,74.36,75.97,72.1,32174557,
ACN,201303,75.97,78.46,72.42,52727048,2.1651425497579337
ACN,201304,81.44,81.45,74.19,65784656,7.200210609451098
ACN,201305,82.11,84.225,78.74,60562607,0.8226915520628705
ACN,201306,71.96,83.3,69.0,77005346,-12.361466325660706
ACN,201307,73.81,76.62,71.39,78295890,2.5708727070594897
ACN,201308,72.25,74.97,70.5,66292357,-2.1135347513887037
ACN,201309,73.64,78.34,72.36,70543524,1.9238754325259524
ACN,201310,73.5,75.26,69.78,68987097,-0.19011406844106543
ACN,201311,77.47,79.45,72.33,61377998,5.4013605442176855
ACN,201312,82.22,83.45,73.79,75331641,6.131405705434362
ACN,201401,79.88,85.88,78.82,70408572,-2.8460228654828548
ACN,201402,83.35,84.75,77.42,47476903,4.344016024036053
ACN,201403,79.72,84.69,76.25,69517579,-4.3551289742051535
ACN,201404,80.22,80.39,76.362,71964008,0.6271951831409935
ACN,201405,81.45,81.49,77.71,42592217,1.5332834704562504
ACN,201406,80.84,84.56,79.766,60239816,-0.7489257213014111
ACN,201407,79.28,81.69,78.85,50873478,-1.9297377535873357
ACN,201408,81.06,81.99,76.87,42683418,2.2452068617558036
ACN,201409,81.32,82.16,77.5603,67907799,0.32075006168269293
ACN,201410,81.12,84.22,73.98,74326609,-0.2459419576979693
ACN,201411,86.33,86.49,80.67,43764843,6.422583826429973
ACN,201412,89.31,91.94,81.66,62126040,3.4518707285995647
ACN,201501,84.03,91.34,83.86,54806758,-5.911991938192813
ACN,201502,90.03,91.44,83.47,41497276,7.140307033202428
ACN,201503,93.69,94.98,86.4,68505760,4.065311562812392
ACN,201504,92.65,96.78,92.13,48846178,-1.110043761340583
ACN,201505,96.04,97.95,92.59,39463883,3.6589314624932547
ACN,201506,96.78,100.47,94.25,49600471,0.7705122865472666
ACN,201507,103.11,103.99,96.31,48479551,6.540607563546185
ACN,201508,94.27,105.37,88.43,57000025,-8.573368247502671
ACN,201509,98.26,99.94,91.68,60094878,4.232523602418595
ACN,201510,107.2,109.86,96.31,55515022,9.098310604518622
ACN,201511,107.22,108.43,103.02,46896036,0.018656716417906734
ACN,201512,104.5,109.65,101.91,54961773,-2.536840141764595
ACN,201601,105.54,105.65,97.14,66082156,0.9952153110047907
ACN,201602,100.26,106.8,91.4,72193525,-5.002842524161457
ACN,201603,115.4,116.51,101.0,68423237,15.100738080989426
ACN,201604,112.92,116.52,111.79,49573270,-2.149046793760835
ACN,201605,118.97,119.72,112.25,37905336,5.357775416223872
ACN,201606,113.29,120.78,108.66,50792827,-4.774312851979484
ACN,201607,112.81,118.0,111.33,43822104,-0.4236914114220178
ACN,201608,115.0,116.2,111.73,42293025,1.9413172591082333
ACN,201609,122.17,124.96,108.831,58698612,6.234782608695653
ACN,201610,116.24,122.47,114.51,50003647,-4.853892117541136
ACN,201611,119.43,121.525,114.66,54965407,2.744322092222997
ACN,201612,117.13,125.72,116.09,49416188,-1.9258142845181372
ACN,201701,113.87,118.36,112.61,52906512,-2.7832323059847957
ACN,201702,122.5,123.43,112.31,38175650,7.578817950294191
ACN,201703,119.88,126.53,118.3,65635244,-2.138775510204085
ACN,201704,121.3,121.35,114.82,42333931,1.1845178511845194
ACN,201705,124.47,124.6,119.41,40498436,2.6133553173948902
ACN,201706,123.68,128.47,119.1,56433208,-0.6346910902225371
ACN,201707,128.82,129.7,122.03,33694681,4.155886157826638
ACN,201708,130.76,130.92,127.26,32309047,1.50597733271231
ACN,201709,135.07,138.7,129.1,50821620,3.2961150198837585
ACN,201710,142.36,143.78,133.66,41081231,5.397201451099446
ACN,201711,148.01,148.6,141.47,34120434,3.968811463894336
ACN,201712,153.09,158.44,145.745,40817009,3.432200526991428
ACN,201801,160.7,162.6,152.78,42247624,4.970932131425949
ACN,201802,155.15,161.13,149.43,14788191,-3.4536403235843083
ADBE,201302,39.31,39.935,38.09,45986734,
ADBE,201303,43.515,43.59,38.96,80142690,10.697023658102259
ADBE,201304,45.08,45.59,43.135,74737420,3.5964609904630533
ADBE,201305,42.91,47.17,41.91,80224822,-4.813664596273296
ADBE,201306,45.56,46.44,42.39,81536783,6.1757166161734
ADBE,201307,47.28,48.63,44.88,61207608,3.7752414398595233
ADBE,201308,45.75,47.8499,44.7,51408336,-3.2360406091370577
ADBE,201309,51.94,52.96,45.7,90207872,13.53005464480874
ADBE,201310,54.22,55.12,48.87,93696790,4.3896804004620735
ADBE,201311,56.78,57.99,53.1,68115812,4.721504979712288
ADBE,201312,59.879,61.09,53.9301,90749722,5.457907713983791
ADBE,201401,59.19,61.98,57.86,67794774,-1.1506538185340438
ADBE,201402,68.63,71.11,57.32,77982247,15.948639972968405
ADBE,201403,65.74,70.24,63.05,93609671,-4.210986449074749
ADBE,201404,61.69,66.31,59.62,92739645,-6.160632795862485
ADBE,201405,64.54,65.82,57.15,62385912,4.619873561355177
ADBE,201406,72.36,74.69,63.49,72628843,12.11651688875115
ADBE,201407,69.2499,73.99,69.01,49992964,-4.298092868988395
ADBE,201408,71.9,72.57,67.57,44975270,3.826864731934644
ADBE,201409,69.19,73.58,65.79,73813120,-3.7691237830319997
ADBE,201410,70.12,70.25,58.51,81850747,1.344124873536648
ADBE,201411,73.68,74.1,69.66,50942534,5.077010838562467
ADBE,201412,72.7,77.56,69.66,78545769,-1.3300760043431106
ADBE,201501,70.13,74.4,68.98,44946407,-3.5350756533700243
ADBE,201502,79.1,80.3,69.04,36079414,12.790531869385427
ADBE,201503,73.94,79.99,72.12,62752306,-6.523388116308467
ADBE,201504,76.06,77.29,72.78,43561017,2.867189613199898
ADBE,201505,79.09,80.74,73.96,41860407,3.983697081251645
ADBE,201506,81.01,84.36,76.95,69709459,2.4276141105070193
ADBE,201507,81.99,82.8225,78.94,64727179,1.2097271941735461
ADBE,201508,78.57,87.25,71.33,66489201,-4.171240395170145
ADBE,201509,82.22,85.985,75.54,87621488,4.645539009800186
ADBE,201510,88.66,89.7,79.02,86100365,7.832644125516904
ADBE,201511,91.46,92.6599,88.0,38706561,3.1581321903902517
ADBE,201512,93.94,96.42,88.51,62904067,2.711567898534883
ADBE,201601,89.13,92.85,82.7,64431078,-5.120289546519057
ADBE,201602,85.15,90.2383,71.27,94749987,-4.465387636037238
ADBE,201603,93.8,98.0,83.17,92264285,10.158543746329995
ADBE,201604,94.22,97.69,92.2211,51712907,0.4477611940298526
ADBE,201605,99.47,100.56,92.55,41953246,5.572065378900446
ADBE,201606,95.79,100.4,90.35,70867989,-3.699607921986521
ADBE,201607,97.86,98.89,94.0618,38605851,2.1609771374882483
ADBE,201608,102.31,102.75,95.42,37654642,4.5473124872266535
ADBE,201609,108.54,109.7621,97.87,65685844,6.08933633075946
ADBE,201610,107.51,111.09,106.53,35132385,-0.9489589091579151
ADBE,201611,102.81,109.16,101.66,57239252,-4.371686354757699
ADBE,201612,102.95,107.8,98.0,61819983,0.13617352397626745
ADBE,201701,113.38,114.57,102.81,49310765,10.131131617289938
ADBE,201702,118.34,120.169,112.27,38524324,4.374669253836663
ADBE,201703,130.13,130.69,118.38,61398516,9.962818996112887
ADBE,201704,133.74,134.25,128.21,38278726,2.7741489279950926
ADBE,201705,141.86,143.48,130.82,49219076,6.0714819799611215
ADBE,201706,141.44,147.45,131.2001,75838395,-0.2960665444804849
ADBE,201707,146.49,150.4,138.31,35498143,3.570418552036207
ADBE,201708,155.16,155.36,144.18,34315098,5.918492729879164
ADBE,201709,149.18,157.89,143.95,55166717,-3.8540861046661448
ADBE,201710,175.16,177.58,146.6,73795776,17.4152031103365
ADBE,201711,181.47,186.27,174.7,43738279,3.6024206439826454
ADBE,201712,175.24,182.0,165.68,64958499,-3.433074337356031
ADBE,201801,199.76,204.45,175.26,55307248,13.992239214791132
ADBE,201802,192.34,201.75,182.1,16449235,-3.714457348818576
ADI,201302,45.22,47.27,43.68,38396592,
ADI,201303,46.49,46.995,44.33,40220673,2.8084918177797507
ADI,201304,43.99,46.36,41.81,61307564,-5.377500537750054
ADI,201305,45.93,47.2,43.58,47041400,4.4100932030006765
ADI,201306,45.06,46.82,43.86,44118285,-1.8941868060091387
ADI,201307,49.38,49.67,44.9,40738518,9.587217043941413
ADI,201308,46.28,50.0,45.75,32264012,-6.277845281490485
ADI,201309,47.05,48.75,46.36,31361998,1.6637856525496888
ADI,201310,49.3,49.54,45.28,40557385,4.782146652497343
ADI,201311,48.22,50.79,46.1167,45689043,-2.190669371196751
ADI,201312,50.93,51.2,47.8,38236743,5.620074657818335
ADI,201401,48.27,50.54,48.07,45460539,-5.222854898880811
ADI,201402,50.82,52.38,47.14,43377707,5.282784338098192
ADI,201403,53.14,54.33,50.03,47794943,4.565131837859111
ADI,201404,51.29,54.4,50.07,40493947,-3.4813699661272137
ADI,201405,52.38,53.125,50.08,42621758,2.1251705985572302
ADI,201406,54.07,56.18,51.92,39782723,3.226422298587243
ADI,201407,49.63,54.93,49.62,38367834,-8.211577584612535
ADI,201408,51.12,52.95,48.81,37833782,3.002216401370129
ADI,201409,49.49,51.35,48.64,46644551,-3.1885758998434968
ADI,201410,49.62,50.54,42.57,79552861,0.26267932915739634
ADI,201411,54.64,54.95,49.18,37639145,10.116888351471188
ADI,201412,55.52,57.99,54.19,53214674,1.6105417276720397
ADI,201501,52.105,56.25,52.05,36274495,-6.150936599423642
ADI,201502,58.54,59.65,51.29,37179368,12.3500623740524
ADI,201503,63.0,64.945,56.27,55036920,7.618722241202598
ADI,201504,61.84,64.74,61.29,42093829,-1.841269841269836
ADI,201505,67.96,68.75,61.26,53274390,9.896507115135817
ADI,201506,64.185,68.97,63.82,46752436,-5.5547380812242375
ADI,201507,58.33,66.28,57.16,51225959,-9.122069019241263
ADI,201508,55.86,61.225,50.56,76730530,-4.234527687296415
ADI,201509,56.41,58.96,52.48,57607017,0.9846043680630097
ADI,201510,60.12,64.155,53.7,73228894,6.576848076582169
ADI,201511,61.63,62.08,56.5,50819996,2.511643379906862
ADI,201512,55.32,62.4,55.12,55041323,-10.238520201200716
ADI,201601,53.86,54.84,47.24,66592484,-2.639190166305135
ADI,201602,52.99,53.98,48.17,52100668,-1.6152989231340464
ADI,201603,59.19,59.45,53.01,45991143,11.700320815248151
ADI,201604,56.32,59.87,55.88,35164352,-4.848792025680009
ADI,201605,58.5,58.72,53.0,40121928,3.8707386363636362
ADI,201606,56.64,58.77,52.17,51686015,-3.179487179487178
ADI,201607,63.83,66.91,54.55,53985053,12.694209039548019
ADI,201608,62.56,65.49,62.24,47581043,-1.9896600344665456
ADI,201609,64.45,64.975,59.01,52216757,3.0210997442455247
ADI,201610,64.1,65.18,59.54,51776628,-0.5430566330488883
ADI,201611,74.24,74.87,62.5,66078494,15.819032761310456
ADI,201612,72.62,74.82,68.415,48756702,-2.1821120689655045
ADI,201701,74.94,76.94,71.0,49614300,3.194712200495722
ADI,201702,81.93,82.87,74.94,52077859,9.327461969575673
ADI,201703,81.95,84.24,80.39,73712578,0.02441108263150985
ADI,201704,76.2,82.27,75.82,64053467,-7.0164734594264795
ADI,201705,85.76,90.49,74.65,90462138,12.545931758530186
ADI,201706,77.8,86.32,76.18,109127904,-9.281716417910456
ADI,201707,79.01,81.85,76.07,44778761,1.5552699228791877
ADI,201708,83.67,85.0,76.41,52580131,5.897987596506766
ADI,201709,86.17,86.41,80.1,49420179,2.9879287677781763
ADI,201710,91.3,91.96,85.58,39711335,5.953348032958101
ADI,201711,86.11,93.99,83.8953,62069364,-5.684556407447971
ADI,201712,89.03,89.86,83.5901,51561247,3.391011496922543
ADI,201801,91.88,98.38,88.93,68487084,3.2011681455689027
ADI,201802,85.35,92.58,82.76,19048806,-7.107096212451025
ADM,201302,31.86,33.1,30.08,91829110,
ADM,201303,33.73,33.77,31.39,73020924,5.8694287507846745
ADM,201304,33.94,34.28,31.5,102835068,0.6225911651348973
ADM,201305,32.23,35.045,32.23,90534212,-5.038302887448441
ADM,201306,33.91,34.22,31.9,67542786,5.2125349053676695
ADM,201307,36.47,36.85,34.11,65774149,7.549395458566802
ADM,201308,35.21,38.81,34.21,89502551,-3.4548944337811847
ADM,201309,36.84,37.41,35.3,62450950,4.629366657199666
ADM,201310,40.9,41.74,36.01,95930464,11.02062975027143
ADM,201311,40.25,42.14,39.87,106021771,-1.5892420537897276
ADM,201312,43.4,43.99,40.15,89329028,7.826086956521736
ADM,201401,39.48,43.58,38.96,104298199,-9.032258064516133
ADM,201402,40.6,40.97,37.92,99332116,2.836879432624125
ADM,201403,43.39,43.604,39.53,81877772,6.871921182266008
ADM,201404,43.73,45.4,41.72,83809746,0.7835906890988622
ADM,201405,44.94,44.975,42.9,51422975,2.766979190487082
ADM,201406,44.11,45.38,43.41,53767365,-1.8469069870938992
ADM,201407,46.4,48.84,44.15,72652765,5.191566538199953
ADM,201408,49.86,50.3,46.12,55361043,7.456896551724141
ADM,201409,51.1,52.36,49.5101,51054460,2.486963497793827
ADM,201410,47.0,51.32,41.63,108138499,-8.023483365949122
ADM,201411,52.68,53.535,47.05,54171449,12.085106382978724
ADM,201412,52.0,53.91,49.19,84045827,-1.2908124525436593
ADM,201501,46.63,52.6,46.56,80301610,-10.326923076923073
ADM,201502,47.88,48.9,45.87,79612134,2.68067767531632
ADM,201503,47.4,47.89,45.145,81092632,-1.0025062656641688
ADM,201504,48.88,49.43,47.23,68231344,3.1223628691983207
ADM,201505,52.85,53.26,48.91,71768078,8.12193126022913
ADM,201506,48.22,53.31,48.19,73432129,-8.760643330179759
ADM,201507,47.42,49.01,46.725,77728167,-1.659062629614262
ADM,201508,44.99,49.5,42.53,92439366,-5.1244200759173335
ADM,201509,41.45,44.9,40.655,77791499,-7.868415203378526
ADM,201510,45.66,47.03,40.92,64325253,10.156815440289488
ADM,201511,36.49,46.29,35.6,121599030,-20.08322382829609
ADM,201512,36.68,37.17,33.84,109915939,0.5206906001644224
ADM,201601,35.35,36.27,29.86,109358438,-3.625954198473278
ADM,201602,34.96,35.64,31.3,105257155,-1.1032531824611047
ADM,201603,36.31,38.96,34.56,79399516,3.861556064073231
ADM,201604,39.94,40.62,34.55,71945060,9.99724593775818
ADM,201605,42.77,43.54,37.0,84039076,7.08562844266401
ADM,201606,42.89,44.14,39.01,83392234,0.2805704933364448
ADM,201607,45.08,45.39,41.21,60216832,5.106085334576819
ADM,201608,43.76,45.045,42.19,56459177,-2.9281277728482706
ADM,201609,42.17,44.04,41.355,50862344,-3.633455210237652
ADM,201610,43.57,44.2,41.49,47661265,3.3198956604220973
ADM,201611,43.23,47.88,41.44,86733417,-0.7803534542116213
ADM,201612,45.65,47.27,43.15,65997874,5.597964376590335
ADM,201701,44.26,46.54,43.15,66604674,-3.0449069003285882
ADM,201702,46.97,47.42,41.74,73116120,6.1229100768188
ADM,201703,46.04,47.44,43.86,62131741,-1.9799872258888647
ADM,201704,45.75,46.26,44.18,44589370,-0.6298870547350112
ADM,201705,41.58,45.91,41.1,74534712,-9.11475409836066
ADM,201706,41.38,42.791,40.4,62903478,-0.48100048100047077
ADM,201707,42.18,42.68,40.22,59980543,1.9333011116481322
ADM,201708,41.32,43.32,41.06,66821039,-2.038880986249406
ADM,201709,42.51,44.26,41.32,57170674,2.879961277831553
ADM,201710,40.87,44.42,39.95,56848152,-3.857915784521291
ADM,201711,39.88,41.11,38.59,68158950,-2.4223146562270492
ADM,201712,40.08,42.225,39.52,64674401,0.5015045135406112
ADM,201801,42.95,43.69,39.28,79431373,7.160678642714583
ADM,201802,42.19,43.05,40.2,21424803,-1.7694994179278347
ADP,201302,61.36,61.83,60.0,25897845,
ADP,201303,65.03,65.12,60.69,39718952,5.981095176010433
ADP,201304,67.34,67.35,63.3,33470783,3.5522066738428455
ADP,201305,68.72,72.0,66.6,43810322,2.0493020493020424
ADP,201306,68.86,69.98,67.16,37071053,0.20372526193248047
ADP,201307,72.092,73.83,68.75,37108817,4.693581179204181
ADP,201308,71.16,73.085,69.89,34269313,-1.2927925428619016
ADP,201309,72.38,74.95,69.76,38353671,1.714446318156266
ADP,201310,75.025,76.66,69.91,34332516,3.6543243990052647
ADP,201311,80.02,83.82,74.74,39519962,6.657780739753402
ADP,201312,80.799,81.55,76.62,39506015,0.9735066233441771
ADP,201401,76.6,83.0,75.94,35647151,-5.1968464956249605
ADP,201402,77.78,78.47,71.91,42843593,1.5404699738903485
ADP,201403,77.26,79.39,75.55,40230236,-0.6685523270763641
ADP,201404,77.96,78.35,73.38,38742860,0.9060315816722607
ADP,201405,79.68,79.88,76.45,30516355,2.2062596203181286
ADP,201406,79.28,80.37,77.92,32391032,-0.5020080321285212
ADP,201407,81.31,82.69,79.2,25425476,2.560544904137237
ADP,201408,83.48,84.23,79.81,24256370,2.668798425777889
ADP,201409,83.08,84.68,81.8,29859904,-0.47915668423575186
ADP,201410,81.78,81.99,70.498,51435767,-1.5647568608570017
ADP,201411,85.64,86.26,81.48,38122245,4.719980435314257
ADP,201412,83.37,86.54,82.038,43059674,-2.650630546473606
ADP,201501,82.53,87.18,81.8,43420810,-1.0075566750629763
ADP,201502,88.84,89.7,81.7116,41755053,7.645704592269481
ADP,201503,85.64,90.23,83.911,42945234,-3.601981089599283
ADP,201504,84.54,86.79,83.3,31003231,-1.2844465203176019
ADP,201505,85.51,88.4,84.52,34671753,1.1473858528507201
ADP,201506,80.23,85.98,79.8,36981574,-6.174716407437727
ADP,201507,79.77,83.035,78.36,41873893,-0.5733516141094452
ADP,201508,77.32,85.206,64.29,55339162,-3.0713300739626463
ADP,201509,80.36,81.47,74.66,43580098,3.9317123642007323
ADP,201510,86.99,90.67,78.74,43074371,8.250373320059726
ADP,201511,86.26,87.95,85.0,27511823,-0.8391769168869868
ADP,201512,84.72,87.97,83.14,33780121,-1.7853002550429007
ADP,201601,83.09,83.21,76.65,45334241,-1.9239848914069824
ADP,201602,84.69,86.76,78.98,42041625,1.9256228186303939
ADP,201603,89.71,90.0,84.36,34436029,5.927500295194233
ADP,201604,88.44,91.0,87.4,35991448,-1.4156727232192576
ADP,201605,87.84,89.6,84.36,45434881,-0.6784260515603735
ADP,201606,91.87,91.87,85.23,45861513,4.587887067395266
ADP,201607,88.95,96.0,88.925,37319371,-3.178404266898881
ADP,201608,89.81,90.66,87.55,33657744,0.966835300730747
ADP,201609,88.2,90.99,86.21,35884454,-1.792673421667965
ADP,201610,87.06,88.37,85.48,29999928,-1.2925170068027216
ADP,201611,96.02,97.54,86.53,49834319,10.291752814151153
ADP,201612,102.78,103.88,94.99,43445926,7.040199958342018
ADP,201701,100.99,104.09,100.77,36219121,-1.7415839657520977
ADP,201702,102.62,103.14,94.11,41959272,1.6140211902168629
ADP,201703,102.39,105.2,101.77,37255058,-0.22412785032157861
ADP,201704,104.49,105.675,100.08,26470080,2.050981541166124
ADP,201705,102.37,104.43,95.5,57943121,-2.0289022873002107
ADP,201706,102.46,104.16,98.5,66052575,0.08791638175245599
ADP,201707,118.91,121.77,100.51,107265654,16.055045871559635
ADP,201708,106.47,119.38,102.811,143818292,-10.461693717937935
ADP,201709,109.32,109.94,105.94,60349590,2.6768103691180563
ADP,201710,116.26,118.47,108.53,36911994,6.348335162824746
ADP,201711,114.46,116.77,109.44,53789636,-1.548253913641847
ADP,201712,117.19,119.39,112.26,34721734,2.3851127031277337
ADP,201801,123.63,125.24,115.25,38778948,5.495349432545437
ADP,201802,113.56,122.59,110.3,14369156,-8.145272183127068
ADS,201302,158.69,159.965,151.4,6477833,
ADS,201303,161.89,162.07,154.76,8419039,2.016510177074793
ADS,201304,171.77,171.77,152.8,12218637,6.10290938291434
ADS,201305,177.09,185.324,167.45,10485576,3.097164813413281
ADS,201306,181.03,182.65,169.93,18714195,2.22485741713253
ADS,201307,197.78,199.91,171.3,20976008,9.252610064630172
ADS,201308,195.7,208.84,195.26,8098106,-1.0516735767013916
ADS,201309,211.47,220.02,194.29,6699612,8.058252427184472
ADS,201310,237.06,238.67,209.71,9566379,12.101007235068806
ADS,201311,242.26,253.77,235.02,10082823,2.1935375010545806
ADS,201312,262.93,264.31,238.055,17786087,8.532155535375223
ADS,201401,239.66,265.3499,239.0,15588829,-8.850264328908839
ADS,201402,285.11,289.78,230.525,15839420,18.964366185429366
ADS,201403,272.45,300.485,267.92,17381046,-4.440391427869954
ADS,201404,241.9,274.93,231.515,29749192,-11.213066617728018
ADS,201405,256.05,257.41,230.7883,15884796,5.849524596940887
ADS,201406,281.25,284.4,254.95,10461475,9.841827768014056
ADS,201407,262.29,288.67,262.03,11611515,-6.741333333333325
ADS,201408,264.64,269.36,255.25,9577746,0.8959548591253825
ADS,201409,248.27,266.928,239.83,15959817,-6.185761789600959
ADS,201410,283.35,286.8,230.54,15764221,14.129778064204299
ADS,201411,285.87,289.3299,275.91,8220631,0.8893594494441439
ADS,201412,286.05,292.96,272.15,12613383,0.06296568370238459
ADS,201501,288.83,301.18,273.11,8317840,0.9718580667715339
ADS,201502,278.51,295.59,268.93,10844711,-3.5730360419623977
ADS,201503,296.25,301.74,273.89,9244783,6.369609708807587
ADS,201504,297.31,312.0,290.45,9119236,0.35780590717299654
ADS,201505,298.03,305.68,293.87,7514962,0.24217147085532623
ADS,201506,291.94,307.1,289.38,8766293,-2.0434184478072597
ADS,201507,275.04,307.78,264.9563,11595995,-5.788860724806459
ADS,201508,257.19,280.8,241.91,9732516,-6.4899650959860455
ADS,201509,258.98,261.36,247.5219,9288592,0.695983514133528
ADS,201510,297.31,300.56,256.241,9695832,14.800370684994974
ADS,201511,286.85,303.75,281.01,6715621,-3.518213312703905
